,Date,Open,High,Low,Close,Volume,6
45,2022-08-16T10:00:00+0530,2641.1,2642.8,2640.9,2642.7,4242,0
46,2022-08-16T10:01:00+0530,2643,2646.2,2643,2644.5,21071,0
47,2022-08-16T10:02:00+0530,2644,2644.4,2642,2642.7,6076,0
48,2022-08-16T10:03:00+0530,2642.7,2644,2642.4,2643,5378,0
49,2022-08-16T10:04:00+0530,2643,2643.05,2642.25,2642.25,5313,0
50,2022-08-16T10:05:00+0530,2642.1,2645.5,2642.1,2645,7583,0
51,2022-08-16T10:06:00+0530,2645,2645.15,2643.7,2644,6288,0
52,2022-08-16T10:07:00+0530,2643.15,2643.95,2642.55,2643.75,4743,0
53,2022-08-16T10:08:00+0530,2643,2645,2643,2643.95,5959,0
54,2022-08-16T10:09:00+0530,2643.65,2643.65,2643,2643.05,3057,0
55,2022-08-16T10:10:00+0530,2643,2643.45,2643,2643.2,3016,0
56,2022-08-16T10:11:00+0530,2643.2,2644.75,2642.75,2644.65,3886,0
57,2022-08-16T10:12:00+0530,2644,2644.95,2643.1,2644,4777,0
58,2022-08-16T10:13:00+0530,2643.65,2643.85,2642.3,2642.95,2553,0
59,2022-08-16T10:14:00+0530,2642.85,2643.2,2642.3,2643.15,2854,0
60,2022-08-16T10:15:00+0530,2643.2,2646,2642.95,2646,8242,0
61,2022-08-16T10:16:00+0530,2645.25,2646.8,2644.05,2646.8,14111,0
62,2022-08-16T10:17:00+0530,2646.75,2648,2645.85,2645.85,14625,0
63,2022-08-16T10:18:00+0530,2645.3,2646,2643.9,2646,5847,0
64,2022-08-16T10:19:00+0530,2645,2645.5,2643.9,2645.3,5847,0
65,2022-08-16T10:20:00+0530,2645.3,2645.8,2644.1,2645.3,5133,0
66,2022-08-16T10:21:00+0530,2645.3,2646,2645,2645.05,3353,0
67,2022-08-16T10:22:00+0530,2645.15,2645.15,2641.2,2642,11674,0
68,2022-08-16T10:23:00+0530,2642,2643.8,2641.7,2643.8,7106,0
69,2022-08-16T10:24:00+0530,2643.15,2644.45,2642.75,2643.85,2095,0
70,2022-08-16T10:25:00+0530,2643.9,2643.9,2642.75,2643.4,3274,0
71,2022-08-16T10:26:00+0530,2643.4,2645.05,2643.1,2644.9,2899,0
72,2022-08-16T10:27:00+0530,2644.9,2645.35,2644.3,2645.35,3881,0
73,2022-08-16T10:28:00+0530,2645.35,2645.35,2643,2643.2,2579,0
74,2022-08-16T10:29:00+0530,2643.75,2644.8,2643,2643.9,2796,0
75,2022-08-16T10:30:00+0530,2643.9,2644,2642.75,2642.9,3271,0
76,2022-08-16T10:31:00+0530,2642.5,2643.75,2641.05,2641.2,6327,0
77,2022-08-16T10:32:00+0530,2640.7,2642,2640.1,2641.55,6914,0
78,2022-08-16T10:33:00+0530,2641.55,2642,2640.45,2641.8,1965,0
79,2022-08-16T10:34:00+0530,2641.25,2642,2640,2640.5,12113,0
80,2022-08-16T10:35:00+0530,2640.5,2640.55,2640,2640.3,2102,0
81,2022-08-16T10:36:00+0530,2640,2640.3,2640,2640.05,2765,0
82,2022-08-16T10:37:00+0530,2640.05,2640.4,2639,2639,7921,0
83,2022-08-16T10:38:00+0530,2639,2639.6,2637.45,2637.7,7652,0
84,2022-08-16T10:39:00+0530,2638.35,2639.25,2637.45,2638.3,6176,0
85,2022-08-16T10:40:00+0530,2638.5,2639,2638,2638.8,3870,0
86,2022-08-16T10:41:00+0530,2639,2639.65,2638.8,2639.65,2188,0
87,2022-08-16T10:42:00+0530,2639.05,2640.95,2639.05,2640,4271,0
88,2022-08-16T10:43:00+0530,2640,2640.95,2639.4,2640.45,4156,0
89,2022-08-16T10:44:00+0530,2640.45,2640.95,2640,2640.9,1771,0
90,2022-08-16T10:45:00+0530,2640.7,2642.25,2640.7,2642.25,6998,0
91,2022-08-16T10:46:00+0530,2642.35,2643.75,2640.65,2641,9405,0
92,2022-08-16T10:47:00+0530,2640.9,2642.05,2640,2640.5,2694,0
93,2022-08-16T10:48:00+0530,2640.5,2640.5,2640,2640,2169,0
94,2022-08-16T10:49:00+0530,2640,2640.3,2638.8,2639.75,3400,0
95,2022-08-16T10:50:00+0530,2639.05,2639.85,2637.4,2638.2,14993,0
96,2022-08-16T10:51:00+0530,2638.35,2639.1,2637.4,2637.6,3974,0
97,2022-08-16T10:52:00+0530,2638,2639,2637.6,2639,3190,0
98,2022-08-16T10:53:00+0530,2639.3,2639.7,2638.95,2639.7,3099,0
99,2022-08-16T10:54:00+0530,2639.45,2639.9,2639.05,2639.15,1557,0
100,2022-08-16T10:55:00+0530,2639.15,2642.3,2639,2641.95,10307,0
101,2022-08-16T10:56:00+0530,2641.65,2642.15,2641,2642.15,4317,0
102,2022-08-16T10:57:00+0530,2642.05,2642.95,2640.3,2640.35,6099,0
103,2022-08-16T10:58:00+0530,2640.35,2640.95,2640.35,2640.95,1189,0
104,2022-08-16T10:59:00+0530,2641,2644,2640.25,2642.7,6382,0
105,2022-08-16T11:00:00+0530,2644,2645,2643,2644.8,8746,0
106,2022-08-16T11:01:00+0530,2644.85,2645.3,2644.05,2644.35,8617,0
107,2022-08-16T11:02:00+0530,2644.55,2644.7,2642.95,2644.1,4010,0
108,2022-08-16T11:03:00+0530,2644.1,2644.1,2643.05,2643.65,2002,0
109,2022-08-16T11:04:00+0530,2643.55,2643.55,2642,2642.3,2286,0
110,2022-08-16T11:05:00+0530,2642.3,2644.5,2642.25,2644.5,2804,0
111,2022-08-16T11:06:00+0530,2644.45,2644.9,2643.85,2644,2696,0
112,2022-08-16T11:07:00+0530,2643.95,2644.5,2643,2643.3,2526,0
113,2022-08-16T11:08:00+0530,2643.3,2644,2643,2644,4861,0
114,2022-08-16T11:09:00+0530,2644,2644.5,2643.4,2644.45,2447,0
115,2022-08-16T11:10:00+0530,2644.25,2645,2644,2645,3297,0
116,2022-08-16T11:11:00+0530,2644.5,2645,2644,2644.8,2501,0
117,2022-08-16T11:12:00+0530,2644.8,2645,2643.4,2644,4056,0
118,2022-08-16T11:13:00+0530,2643.95,2644.2,2643.3,2643.65,2905,0
119,2022-08-16T11:14:00+0530,2643.65,2644,2642.9,2643.95,2101,0
120,2022-08-16T11:15:00+0530,2643.75,2644.9,2642.9,2644.9,3752,0
121,2022-08-16T11:16:00+0530,2644.9,2645.85,2644.65,2645.8,12225,0
122,2022-08-16T11:17:00+0530,2645.95,2645.95,2643.9,2644.5,5613,0
123,2022-08-16T11:18:00+0530,2644.65,2644.85,2643.65,2644.65,2538,0
124,2022-08-16T11:19:00+0530,2643.8,2644.6,2643.8,2644,2767,0
125,2022-08-16T11:20:00+0530,2643.9,2644.15,2642.1,2643.75,3116,0
126,2022-08-16T11:21:00+0530,2643.6,2643.85,2642.05,2643,2500,0
127,2022-08-16T11:22:00+0530,2643,2643.6,2642.2,2642.75,1743,0
128,2022-08-16T11:23:00+0530,2642.85,2642.85,2642.3,2642.5,1232,0
129,2022-08-16T11:24:00+0530,2642.7,2642.75,2641.1,2641.95,3053,0
130,2022-08-16T11:25:00+0530,2641.95,2641.95,2640.25,2641,4815,0
131,2022-08-16T11:26:00+0530,2641.1,2641.95,2640.8,2641.55,2578,0
132,2022-08-16T11:27:00+0530,2641.55,2641.6,2641,2641.45,2202,0
133,2022-08-16T11:28:00+0530,2641.45,2641.45,2640.8,2641.35,3702,0
134,2022-08-16T11:29:00+0530,2641.4,2642,2640.85,2641.95,3196,0
135,2022-08-16T11:30:00+0530,2642,2642.7,2641,2642.7,3548,0
136,2022-08-16T11:31:00+0530,2642.7,2642.8,2641.05,2642.8,2248,0
137,2022-08-16T11:32:00+0530,2642.3,2642.5,2641.9,2642.1,1641,0
138,2022-08-16T11:33:00+0530,2642.1,2642.2,2641,2641.1,2334,0
139,2022-08-16T11:34:00+0530,2641.45,2642,2640.2,2641.9,3154,0
140,2022-08-16T11:35:00+0530,2641.9,2644,2641.85,2643.8,5355,0
141,2022-08-16T11:36:00+0530,2643.8,2643.8,2641.9,2643.3,2185,0
142,2022-08-16T11:37:00+0530,2643.3,2643.8,2642,2642.25,2036,0
143,2022-08-16T11:38:00+0530,2642.2,2643,2641.6,2642.85,1821,0
144,2022-08-16T11:39:00+0530,2642.85,2643,2642.5,2642.95,1071,0
145,2022-08-16T11:40:00+0530,2643,2643,2642.65,2642.9,1346,0
146,2022-08-16T11:41:00+0530,2642.9,2642.9,2642.55,2642.6,1169,0
147,2022-08-16T11:42:00+0530,2642.6,2642.65,2640,2640.05,11657,0
148,2022-08-16T11:43:00+0530,2640.05,2640.05,2638,2638.15,7854,0
149,2022-08-16T11:44:00+0530,2638.15,2639.1,2638.1,2638.6,2654,0
150,2022-08-16T11:45:00+0530,2638.55,2639.2,2638.05,2639.1,3669,0
151,2022-08-16T11:46:00+0530,2638.75,2639.2,2631.2,2632.55,43190,0
152,2022-08-16T11:47:00+0530,2632.5,2632.5,2628.05,2631.65,29130,0
153,2022-08-16T11:48:00+0530,2631.7,2634.45,2631.65,2632.05,8364,0
154,2022-08-16T11:49:00+0530,2632,2632.05,2628.8,2630,12106,0
155,2022-08-16T11:50:00+0530,2630.4,2633.05,2629.55,2631.2,10227,0
156,2022-08-16T11:51:00+0530,2631.1,2632.15,2630.4,2630.45,4171,0
157,2022-08-16T11:52:00+0530,2630.75,2632.95,2630.35,2632.2,3314,0
158,2022-08-16T11:53:00+0530,2632.4,2633.95,2631.6,2631.6,4978,0
159,2022-08-16T11:54:00+0530,2631.4,2632,2630.6,2631.6,5095,0
160,2022-08-16T11:55:00+0530,2631.2,2632,2631.15,2632,2100,0
161,2022-08-16T11:56:00+0530,2632,2632.35,2630.05,2630.35,6101,0
162,2022-08-16T11:57:00+0530,2630.05,2630.95,2628.55,2629.8,9564,0
163,2022-08-16T11:58:00+0530,2629.3,2631.15,2629.05,2630,2925,0
164,2022-08-16T11:59:00+0530,2630,2630.5,2630,2630,3609,0
165,2022-08-16T12:00:00+0530,2630,2630.9,2628.25,2630,9743,0
166,2022-08-16T12:01:00+0530,2630,2631.25,2630,2631.1,4930,0
167,2022-08-16T12:02:00+0530,2631.5,2633,2631.1,2632.15,5307,0
168,2022-08-16T12:03:00+0530,2633,2633,2631.45,2632.1,9458,0
169,2022-08-16T12:04:00+0530,2632.05,2632.55,2631.05,2632.55,4311,0
170,2022-08-16T12:05:00+0530,2632.6,2632.65,2632.5,2632.65,2047,0
171,2022-08-16T12:06:00+0530,2632.65,2632.9,2631.55,2631.55,3884,0
172,2022-08-16T12:07:00+0530,2631.65,2631.65,2630,2630.35,4868,0
173,2022-08-16T12:08:00+0530,2630.35,2631,2630.35,2630.6,1270,0
174,2022-08-16T12:09:00+0530,2630.6,2631.7,2630.6,2630.65,3289,0
175,2022-08-16T12:10:00+0530,2630.6,2632,2630.6,2631.6,1488,0
176,2022-08-16T12:11:00+0530,2631.65,2632.5,2631.65,2632.25,5059,0
177,2022-08-16T12:12:00+0530,2632.25,2633,2632.25,2633,2659,0
178,2022-08-16T12:13:00+0530,2633,2633,2632.6,2632.8,3457,0
179,2022-08-16T12:14:00+0530,2632.8,2634.95,2632.8,2634.9,5163,0
180,2022-08-16T12:15:00+0530,2634.8,2634.95,2633.5,2633.5,3085,0
181,2022-08-16T12:16:00+0530,2634,2634.5,2633.05,2633.95,2341,0
182,2022-08-16T12:17:00+0530,2633.5,2634.15,2633,2633.85,2411,0
183,2022-08-16T12:18:00+0530,2633.85,2634.45,2633.55,2633.65,1989,0
184,2022-08-16T12:19:00+0530,2633.6,2633.65,2633.5,2633.55,7871,0
185,2022-08-16T12:20:00+0530,2633.55,2633.6,2632.15,2632.15,8032,0
186,2022-08-16T12:21:00+0530,2632.15,2632.3,2631.15,2631.15,3463,0
187,2022-08-16T12:22:00+0530,2631.5,2634,2631.15,2632.75,2925,0
188,2022-08-16T12:23:00+0530,2633.65,2634,2632.8,2633.55,1704,0
189,2022-08-16T12:24:00+0530,2633.55,2634.95,2633.45,2634.9,4020,0
190,2022-08-16T12:25:00+0530,2634.75,2636.8,2634.7,2636.7,14239,0
191,2022-08-16T12:26:00+0530,2636.65,2636.9,2636,2636.55,5461,0
192,2022-08-16T12:27:00+0530,2636.55,2636.95,2636,2636.25,5362,0
193,2022-08-16T12:28:00+0530,2636.2,2636.25,2635,2635.55,3270,0
194,2022-08-16T12:29:00+0530,2635.55,2636,2635,2635.95,2302,0
195,2022-08-16T12:30:00+0530,2635.9,2637,2635.9,2636.15,2864,0
196,2022-08-16T12:31:00+0530,2636.15,2638,2636,2638,5903,0
197,2022-08-16T12:32:00+0530,2637.55,2638,2636.9,2636.95,2998,0
198,2022-08-16T12:33:00+0530,2636.95,2636.95,2636,2636,1895,0
199,2022-08-16T12:34:00+0530,2636,2636.05,2635.2,2635.65,1959,0
200,2022-08-16T12:35:00+0530,2635.65,2636.75,2635.4,2635.7,1653,0
201,2022-08-16T12:36:00+0530,2635.7,2636,2635.5,2635.95,1568,0
202,2022-08-16T12:37:00+0530,2635.9,2635.95,2634.75,2634.75,3336,0
203,2022-08-16T12:38:00+0530,2634.75,2634.8,2633.95,2634,2860,0
204,2022-08-16T12:39:00+0530,2633.95,2634.5,2633,2633.8,1715,0
205,2022-08-16T12:40:00+0530,2634.5,2634.5,2633.3,2634.2,2717,0
206,2022-08-16T12:41:00+0530,2633.45,2636.55,2633.45,2636.2,12708,0
207,2022-08-16T12:42:00+0530,2636.3,2637,2635.9,2635.9,1998,0
208,2022-08-16T12:43:00+0530,2636,2636,2633.7,2635.25,3214,0
209,2022-08-16T12:44:00+0530,2635.25,2635.25,2634,2634.5,1101,0
210,2022-08-16T12:45:00+0530,2634.5,2635.2,2633.7,2635.2,6288,0
211,2022-08-16T12:46:00+0530,2635.2,2635.95,2634.35,2635.05,3721,0
212,2022-08-16T12:47:00+0530,2635.05,2635.9,2635,2635.3,1697,0
213,2022-08-16T12:48:00+0530,2635.3,2635.35,2634.55,2634.6,1325,0
214,2022-08-16T12:49:00+0530,2634.55,2634.6,2634.5,2634.55,1235,0
215,2022-08-16T12:50:00+0530,2634.55,2634.9,2634.15,2634.3,2609,0
216,2022-08-16T12:51:00+0530,2634.4,2636.25,2634.4,2636,4557,0
217,2022-08-16T12:52:00+0530,2636,2636,2635,2635,1964,0
218,2022-08-16T12:53:00+0530,2635.05,2635.45,2634.05,2635.05,3251,0
219,2022-08-16T12:54:00+0530,2635.05,2635.55,2634.5,2635.2,1994,0
220,2022-08-16T12:55:00+0530,2635,2636,2634.65,2635.05,2039,0
221,2022-08-16T12:56:00+0530,2635.05,2637,2635,2636.95,3935,0
222,2022-08-16T12:57:00+0530,2636.95,2637.65,2636.1,2637,3337,0
223,2022-08-16T12:58:00+0530,2637,2637.9,2635.75,2636,6434,0
224,2022-08-16T12:59:00+0530,2635.75,2636,2635.25,2635.3,2948,0
225,2022-08-16T13:00:00+0530,2635.85,2635.95,2635,2635.1,3598,0
226,2022-08-16T13:01:00+0530,2635.1,2637,2635,2636.2,9722,0
227,2022-08-16T13:02:00+0530,2636.25,2638.8,2636.25,2637.05,5667,0
228,2022-08-16T13:03:00+0530,2637.05,2638.65,2636.95,2638.65,3491,0
229,2022-08-16T13:04:00+0530,2637.65,2639.2,2637.65,2639,6871,0
230,2022-08-16T13:05:00+0530,2638.65,2639.7,2638,2639.3,8361,0
231,2022-08-16T13:06:00+0530,2639.65,2641.4,2639.5,2639.7,16593,0
232,2022-08-16T13:07:00+0530,2640,2640,2639.2,2639.55,3539,0
233,2022-08-16T13:08:00+0530,2639.75,2640,2638,2638.7,3477,0
234,2022-08-16T13:09:00+0530,2637.8,2638.7,2637,2637,3022,0
235,2022-08-16T13:10:00+0530,2637,2637.4,2635.1,2635.75,4973,0
236,2022-08-16T13:11:00+0530,2635.8,2637,2635.65,2636.05,4799,0
237,2022-08-16T13:12:00+0530,2636,2637.6,2636,2637.1,3350,0
238,2022-08-16T13:13:00+0530,2637.05,2637.6,2637,2637.05,2692,0
239,2022-08-16T13:14:00+0530,2637.05,2637.1,2636.1,2636.1,3099,0
240,2022-08-16T13:15:00+0530,2636.1,2636.2,2634.1,2634.15,5648,0
241,2022-08-16T13:16:00+0530,2634.2,2636,2634,2635.8,3605,0
242,2022-08-16T13:17:00+0530,2635.65,2637.05,2635.5,2635.5,2732,0
243,2022-08-16T13:18:00+0530,2635.55,2637,2635.35,2635.55,3621,0
244,2022-08-16T13:19:00+0530,2635.55,2636.9,2635.55,2636.15,3960,0
245,2022-08-16T13:20:00+0530,2636.3,2636.9,2636.1,2636.3,2109,0
246,2022-08-16T13:21:00+0530,2636.35,2637.95,2636.35,2637.1,5837,0
247,2022-08-16T13:22:00+0530,2637.8,2637.95,2637,2637.3,2615,0
248,2022-08-16T13:23:00+0530,2637.3,2637.95,2635.6,2635.6,2634,0
249,2022-08-16T13:24:00+0530,2635.6,2637.7,2635.6,2636.75,4405,0
250,2022-08-16T13:25:00+0530,2637,2637.7,2636.05,2636.2,2297,0
251,2022-08-16T13:26:00+0530,2636.2,2637.5,2636.2,2637,1673,0
252,2022-08-16T13:27:00+0530,2637,2637.25,2636.5,2636.65,2180,0
253,2022-08-16T13:28:00+0530,2636.65,2637,2636.5,2636.5,2301,0
254,2022-08-16T13:29:00+0530,2636.5,2636.5,2635.6,2635.65,3741,0
255,2022-08-16T13:30:00+0530,2635.75,2636.75,2635.35,2635.35,2656,0
256,2022-08-16T13:31:00+0530,2635.35,2636.6,2635.2,2635.8,1781,0
257,2022-08-16T13:32:00+0530,2635.8,2635.85,2635.05,2635.15,2909,0
258,2022-08-16T13:33:00+0530,2635.85,2637.1,2635.5,2637.1,4008,0
259,2022-08-16T13:34:00+0530,2637.1,2638.9,2636.8,2637.8,7151,0
260,2022-08-16T13:35:00+0530,2637.45,2638.95,2637,2638.5,4950,0
261,2022-08-16T13:36:00+0530,2638.05,2639.5,2638.05,2638.65,6160,0
262,2022-08-16T13:37:00+0530,2639.05,2640.5,2638.3,2640.5,9834,0
263,2022-08-16T13:38:00+0530,2639.85,2641.95,2639.05,2641.95,7415,0
264,2022-08-16T13:39:00+0530,2641.95,2641.95,2640.1,2640.8,4853,0
265,2022-08-16T13:40:00+0530,2640.8,2642,2640.7,2642,12763,0
266,2022-08-16T13:41:00+0530,2642,2644.05,2641.95,2643.05,22347,0
267,2022-08-16T13:42:00+0530,2643.85,2644.35,2642,2642.2,8392,0
268,2022-08-16T13:43:00+0530,2642.3,2642.95,2641.15,2641.15,5908,0
269,2022-08-16T13:44:00+0530,2641.15,2642.95,2640.4,2641,4732,0
270,2022-08-16T13:45:00+0530,2641,2643.2,2641,2642.9,4149,0
271,2022-08-16T13:46:00+0530,2643,2643,2642,2642.45,2095,0
272,2022-08-16T13:47:00+0530,2642.5,2642.7,2641,2641,1939,0
273,2022-08-16T13:48:00+0530,2641,2641.05,2640.55,2640.6,2126,0
274,2022-08-16T13:49:00+0530,2641.5,2641.95,2640.6,2641,2851,0
275,2022-08-16T13:50:00+0530,2641,2641.7,2641,2641.1,2037,0
276,2022-08-16T13:51:00+0530,2641.1,2641.5,2640.3,2641,7565,0
277,2022-08-16T13:52:00+0530,2641,2642.2,2641,2642,4650,0
278,2022-08-16T13:53:00+0530,2642,2642,2641,2641,3306,0
279,2022-08-16T13:54:00+0530,2641.25,2643,2641,2642.5,3388,0
280,2022-08-16T13:55:00+0530,2643,2643,2642,2642.5,2640,0
281,2022-08-16T13:56:00+0530,2642.5,2643,2642.5,2642.7,2635,0
282,2022-08-16T13:57:00+0530,2642.7,2643,2642.7,2643,2150,0
283,2022-08-16T13:58:00+0530,2643.5,2643.85,2642.5,2642.5,4031,0
284,2022-08-16T13:59:00+0530,2642.55,2642.55,2642.45,2642.45,2599,0
285,2022-08-16T14:00:00+0530,2642.5,2644.1,2642.25,2643.55,9460,0
286,2022-08-16T14:01:00+0530,2643.55,2644.95,2642.8,2643.35,7165,0
287,2022-08-16T14:02:00+0530,2643.35,2644.85,2643.35,2643.55,4480,0
288,2022-08-16T14:03:00+0530,2643.5,2643.5,2642.8,2642.8,1416,0
289,2022-08-16T14:04:00+0530,2642.75,2644,2642.75,2644,3309,0
290,2022-08-16T14:05:00+0530,2643.2,2644.05,2642.8,2643.75,2722,0
291,2022-08-16T14:06:00+0530,2643.75,2644.15,2643.5,2643.6,1932,0
292,2022-08-16T14:07:00+0530,2643.65,2644,2642.5,2643.9,4102,0
293,2022-08-16T14:08:00+0530,2643.9,2643.9,2642.95,2643.35,1842,0
294,2022-08-16T14:09:00+0530,2643.3,2643.8,2643.05,2643.55,2444,0
295,2022-08-16T14:10:00+0530,2643.55,2643.55,2643,2643.1,1373,0
296,2022-08-16T14:11:00+0530,2643.1,2643.5,2643.05,2643.4,1569,0
297,2022-08-16T14:12:00+0530,2643.45,2643.55,2642.95,2642.95,2235,0
298,2022-08-16T14:13:00+0530,2642.55,2642.9,2641.5,2641.7,6701,0
299,2022-08-16T14:14:00+0530,2642.3,2642.3,2641.6,2641.95,1535,0
300,2022-08-16T14:15:00+0530,2641.5,2642,2641.2,2641.75,2944,0
301,2022-08-16T14:16:00+0530,2641.75,2642,2641.75,2641.95,1378,0
302,2022-08-16T14:17:00+0530,2642.2,2643,2641.75,2643,2205,0
303,2022-08-16T14:18:00+0530,2643,2644,2642.5,2643.85,4265,0
304,2022-08-16T14:19:00+0530,2643.8,2644,2643.3,2643.85,3183,0
305,2022-08-16T14:20:00+0530,2643.85,2644.9,2643.8,2644.8,3790,0
306,2022-08-16T14:21:00+0530,2644.8,2644.8,2644.1,2644.8,1759,0
307,2022-08-16T14:22:00+0530,2644.8,2644.95,2644.1,2644.6,3471,0
308,2022-08-16T14:23:00+0530,2644.55,2644.8,2643.9,2644,3738,0
309,2022-08-16T14:24:00+0530,2644.2,2644.2,2643,2643,3567,0
310,2022-08-16T14:25:00+0530,2643.3,2643.45,2643,2643.2,10147,0
311,2022-08-16T14:26:00+0530,2643.2,2643.5,2643.1,2643.25,2427,0
312,2022-08-16T14:27:00+0530,2643.25,2643.5,2641.8,2643.05,10492,0
313,2022-08-16T14:28:00+0530,2643,2644,2643,2643.75,3857,0
314,2022-08-16T14:29:00+0530,2643.55,2644.5,2643.55,2643.6,5554,0
315,2022-08-16T14:30:00+0530,2643.1,2644.9,2643.1,2643.45,7773,0
316,2022-08-16T14:31:00+0530,2643.5,2644.3,2643.15,2643.55,2081,0
317,2022-08-16T14:32:00+0530,2643.55,2643.9,2643,2643.9,2767,0
318,2022-08-16T14:33:00+0530,2643.9,2645,2642.85,2644.9,15006,0
319,2022-08-16T14:34:00+0530,2644.95,2645,2642.65,2644,4844,0
320,2022-08-16T14:35:00+0530,2644,2644.4,2643.1,2644,2225,0
321,2022-08-16T14:36:00+0530,2644,2644,2643.55,2643.7,1780,0
322,2022-08-16T14:37:00+0530,2643.55,2643.95,2642.5,2642.5,4524,0
323,2022-08-16T14:38:00+0530,2643,2643,2642.5,2642.65,2654,0
324,2022-08-16T14:39:00+0530,2642.65,2642.95,2641.2,2641.45,3555,0
325,2022-08-16T14:40:00+0530,2641.4,2641.55,2640.8,2641.2,5993,0
326,2022-08-16T14:41:00+0530,2641.5,2641.7,2640.4,2640.65,7971,0
327,2022-08-16T14:42:00+0530,2640.6,2642.8,2640.6,2641.1,5037,0
328,2022-08-16T14:43:00+0530,2641.55,2642.3,2641.05,2641.6,2042,0
329,2022-08-16T14:44:00+0530,2641.6,2642.4,2641.25,2642.3,3267,0
330,2022-08-16T14:45:00+0530,2642,2642.3,2641.15,2641.2,2803,0
331,2022-08-16T14:46:00+0530,2641.4,2643.8,2641.3,2643,7240,0
332,2022-08-16T14:47:00+0530,2643,2643.15,2639.8,2640.95,10371,0
333,2022-08-16T14:48:00+0530,2639.75,2641.65,2639,2639.75,4578,0
334,2022-08-16T14:49:00+0530,2639.75,2640.9,2639.4,2639.5,5019,0
335,2022-08-16T14:50:00+0530,2639.5,2640,2637.6,2638,12149,0
336,2022-08-16T14:51:00+0530,2638.35,2639.25,2638,2638.3,4752,0
